text;label
Bio-Inspired Reconfigurable Architecture for Reliable Systems (Co-authors: X. Zhang, Gabriel Dragffy, Anthony G. Pipe, Conference: VLSI);601
Stripe-Based Wavelet Transform and its Coding (Co-authors: X. Zhang, L. Cheng, K. Li, Conference: WAA);6016
Impasse-Driven Learning in the Context of Video Games in Chinese Players (Co-authors: X. Zhang, X. Luo, F. C. Blumberg, Z. Shen, C. Su, Conference: WKDD);6015
Towards automated progress assessment of workpackage components in construction projects using computer vision (Co-authors: Y. M. Ibrahim, T. C. Lukins, X. Zhang, E. Trucco, A. P. Kaka, Conference: Advanced Engineering Informatics);6018
ORegAnno: an open access database and curation system for literature-derived promoters, transcription factor binding sites and regulatory variation (Co-authors: Stephen Montgomery, Obi L. Griffith, Monica C. Sleumer, Casey M. Bergman, Misha Bilenky, Erin Pleasance, Y. Prychyna, X. Zhang, Steven J. M. Jones, Conference: Bioinformatics);6017
Version Augmented URIs for Reference Permanence via an Apache Module Design (Co-authors: Jonathan Simonson, Daniel Berleant, X. Zhang, M. Xie, H. Vo, Conference: Computer Networks);6020
Evaluation of the matrix exponential function using finite elements in time (Co-authors: D. H. Gebremedhin, Charles A. Weatherford, X. Zhang, Albert Wynn III, Genzo Tanaka, Conference: CoRR);6019
Efficient and Accurate Collision Detection for Granular Flow Simulation (Co-authors: Baba C. Vemuri, L. Chen, L. Vu-Quoc, X. Zhang, O. Walton, Conference: Graphical Models and Image Processing);6022
Guest Editors' Introduction (Co-authors: Gordon H. Huang, Christine W. Chan, X. Zhang, Conference: International Journal of Software Engineering and Knowledge Engineering);6021
Sparse Matrix Representations in a Functional Language (Co-authors: Philip W. Grant, J. A. Sharp, Michael F. Webster, X. Zhang, Conference: J. Funct. Program.);603
cisRED: a database system for genome-scale computational discovery of regulatory elements (Co-authors: Gordon Robertson, Misha Bilenky, K. Lin, An He, W. Yuen, M. Dagpinar, Richard Varhol, Kevin Teague, Obi L. Griffith, X. Zhang, Y. Pan, Maik Hassel, Monica C. Sleumer, W. Pan, Erin Pleasance, M. Chuang, H. Hao, Yvonne Y. Li, Neil Robertson, C. Fjell, B. Li, Stephen Montgomery, Tamara Astakhova, Jianjun Zhou, Jorg Sander, Asim S. Siddiqui, Steven J. M. Jones, Conference: Nucleic Acids Research);6017
A performance analysis of a discrete-time queueing system with server interruption for modeling wireless ATM multiplexer (Co-authors: Mustafa K. Mehmet Ali, X. Zhang, Jeremiah F. Hayes, Conference: Perform. Eval.);606
Object representation and recognition in shape spaces (Co-authors: Jun Zhang, X. Zhang, Hamid Krim, G. G. Walter, Conference: Pattern Recognition);605
Experiences of Parallelising Finite-element Problems in a Functional Style (Co-authors: Philip W. Grant, J. A. Sharp, Michael F. Webster, X. Zhang, Conference: Softw., Pract. Exper.);603
Linear MMSE Space-Time Equalizer for MIMO Multicode CDMA Systems (Co-authors: B.-H. Kim, X. Zhang, M. Flury, Conference: IEEE Transactions on Communications);6023
Noninvasive Three-Dimensional Cardiac Activation Imaging From Body Surface Potential Maps: A Computational and Experimental Study on a Rabbit Model (Co-authors: C. Han, Z. Liu, X. Zhang, S. Pogwizd, B. He, Conference: IEEE Trans. Med. Imaging);6025
"Reduced Complexity Interpolation Architecture for Soft-Decision Reed#8211;Solomon Decoding (Co-authors: X. Zhang, Conference: IEEE Trans. VLSI Syst.)";6026
A simulated annealing and hill-climbing algorithm for the traveling tournament problem (Co-authors: A. Lim, B. Rodrigues, X. Zhang, Conference: European Journal of Operational Research);6024
Scheduling sports competitions at multiple venues - Revisited (Co-authors: A. Lim, B. Rodrigues, X. Zhang, Conference: European Journal of Operational Research);6024
Global asymptotic stabilization of feedforward nonlinear systems with a delay in the input (Co-authors: X. Zhang, H. Gao, C. Zhang, Conference: Int. J. Systems Science);6028
Global stabilization of a class of time-delay nonlinear systems (Co-authors: X. Zhang, Z. Cheng, Conference: Int. J. Systems Science);6029
Nonlinear Dimensionality Reduction by Locally Linear Inlaying (Co-authors: Y. Hou, P. Zhang, X. Xu, X. Zhang, W. Li, Conference: IEEE Transactions on Neural Networks);6013
Supporting Scalable and Distributed Data Subsetting and Aggregation in Large-Scale Seismic Data Analysis (Co-authors: X. Zhang, Benjamin Rutt, Umit V. Catalyurek, Tahsin M. Kurc, Paul L. Stoffa, Mrinal K. Sen, Joel H. Saltz, Conference: IEEE/ACM Transactions on Networking (TON));6027
Application of virtual reality in volumetric cellular visualization. (Co-authors: Y. Q. Guan, M. Opas, Y. Y. Cai, X. Zhang, Zhuo Wei Xiong, S. Wong, Y. T. Lee, Conference: null);6032
Scaling of impervious surface area and vegetation as indicators to urban land surface temperature using satellite data (Co-authors: X. Zhang, T. Zhong, K. Wang, Z. Cheng, Conference: International Journal of Remote Sensing);6029
Some intersection theorems and minimax inequalities (Co-authors: X. Zhang, Conference: Journal of Optimization Theory and Applications);6030
Sophisticated Information Gathering in a Marketplace of Information Providers (Co-authors: V. Lesser, B. Horling, A. Raja, T. Wagner, X. Zhang, Conference: null);6031
The application of artificial neural networks in editing noisy seismic data (Co-authors: X. Zhang, Y. Li, Conference: Soft computing: fuzzy logic, neural networks, and distributed artificial intelligence);6013
An Internet based virtual exhibition system: conceptual design and infrastructure (Co-authors: C. J. Su, Benjamin P.-C. Yen, X. Zhang, Conference: Computers and Industrial Engineering);6024
Evolvable view environment (EVE): non-equivalent view maintenance under schema changes (Co-authors: E. A. Rundensteiner, A. Koeller, X. Zhang, A. J. Lee, A. Nica, A. Van Wyk, Y. Lee, Conference: Proceedings of the 1999 ACM SIGMOD international conference on Management of data);6033
An accurate tangential force-displacement model for granular-flow simulations: contacting spheres with plastic deformation, force-driven formulation (Co-authors: L. Vu-Quoc, L. Lesburg, X. Zhang, Conference: Journal of Computational Physics);6022
Exact controllability of semilinear evolution systems and its application (Co-authors: X. Zhang, Conference: Journal of Optimization Theory and Applications);6035
The MicroGrid: a scientific tool for modeling computational gridsr (Co-authors: H. J. Song, X. Liu, D. Jakobsen, R. Bhagwan, X. Zhang, K. Taura, A. Chien, Conference: Proceedings of the 2000 ACM/IEEE conference on Supercomputing (CDROM));6013
An approximate model of residual stress in injected molded parts (Co-authors: X. Zhang, V. R. Voller, K. A. Stelson, M. Bhattacharya, X. Cheng, A. Sen, Conference: Finite elements: techniques and developments);6034
Automatic image-to-site model registration (Co-authors: X. Zhang, Conference: Proceedings of the Acoustics, Speech, and Signal Processing, 1996. on Conference Proceedings., 1996 IEEE International Conference - Volume 04);6012
Protein structure prediction by a data-level parallel algorithm (Co-authors: X. Zhang, D. Waltz, J. P. Mesirov, Conference: Proceedings of the 1989 ACM/IEEE conference on Supercomputing);6039
Efficient final placement based on nets-as-points (Co-authors: X. Zhang, T. L. Pillage, R. A. Rohrer, Conference: Proceedings of the 26th ACM/IEEE Design Automation Conference);6038
Distorted-wave born approximation for the ionisation of hydrogen by electrons (Co-authors: I. E. McCarthy, X. Zhang, Conference: Australian Journal of Physics);6037
Stress in thermally annealed parylene films (Co-authors: S. Dabral, J. Van Etten, X. Zhang, C. Apblett, G.-R. Yang, P. Ficalora, J. F. McDonald, Conference: Journal of Electronic Materials);6036
A High Accuracy Printed Traditional and Simplified Chinese Character Document Recognition System (Co-authors: X. Zhang, L. Shen, X. Liu, Y. Li, C. D. Yan, Conference: Proceedings of the Third International Conference on Document Analysis and Recognition (Volume 2) - Volume 2);6013
A dependable microelectronic peptide synthesizer using electrode data (Co-authors: H. G. Kerkhoff, X. Zhang, F. Mailly, P. Nouet, H. Liu, A. Richardson, Conference: VLSI Design);602
Word Segmentation Method using Inductive Learning for Chinese Text (Co-authors: Z. Wang, Kenji Araki, Koji Tochinai, Conference: Artificial Intelligence and Soft Computing);610
An index-based checkpointing/recovery approach for distributed systems (Co-authors: B. Gupta, S. K. Banerjee, Z. Wang, Conference: Computers and Their Applications);611
Scheduling High-Level Blocks for Functional Simulation (Co-authors: Zhicheng Wang, Peter M. Maurer, Conference: DAC);612
A bandpass sigma-delta modulator employing micro-mechanical resonator (Co-authors: X. Wang, Y. P. Xu, Z. Wang, S. Liw, W. H. Sun, L. S. Tan, Conference: ISCAS (1));613
A 1-V UHF low noise amplifier for ultralow-power applications (Co-authors: H. S. Savci, Z. Wang, A. Sula, Numan Sadi Dogan, Ercument Arvas, Conference: ISCAS);614
1-V ultra-low-power CMOS LC VCO for UHF quadrature signal generation (Co-authors: Z. Wang, H. S. Savci, Numan Sadi Dogan, Conference: ISCAS);614
Decomposition of Multiple-Valued Relations  (Co-authors: Marek A. Perkowski, Malgorzata Marek-Sadowska, Lech Jozwiak, Tadeusz Luba, Stan Grygiel, Miroslawa Nowicka, Rahul Malvi, Zhi Wang, Jin S. Zhang, Conference: ISMVL);615
Unified Defense Against DDoS Attacks (Co-authors: Muthusrinivasan Muthuprasanna, G. Manimaran, Zhengdao Wang, Conference: Networking);616
On Digital Watermarking via Public-Key Cryptosystems (Co-authors: H. K. Dai, C.-T. Yeh, Z. Wang, Conference: PDPTA);617
The design and fabrication of welded tubular joints using solid modelling techniques (Co-authors: Z. Wang, S. Bedi, D. C. Weckman, Conference: Solid Modeling and Applications);618
DC Coefficients Recovery-based Error Concealment Technique for Mpeg-2 Video Streams (Co-authors: J. Cao, Z. Wang, F. Li, Conference: WAA);619
CT Image of Liver Cancer Enhancement Using Wavelet Transform (Co-authors: D. Feng, Z. Wang, Y. Cheng, W. Bao, S. Zhou, Y. Luo, Conference: WAA);6110
Wavelt Transform Application of Video Coding at Very Low Bit Rate (Co-authors: X. Fu, Z. Wang, D. Liang, Conference: WAA);6110
Radar Detection of Minimum Altitude Flying Targets Based on Wavelet Transforms (Co-authors: H. Li, C. Shang, Y. Hang, Z. Wang, Conference: WAA);6110
Automatically Generating Ada95 Codes for Concurrent Objects (Co-authors: Z. Wang, H. Zhao, L. Zhang, Conference: TOOLS (27));6111
Walk to here: a voice driven animation system (Co-authors: Z. Wang, M. van de Panne, Conference: Symposium on Computer Animation);6112
Energy efficiency of two virtual infrastructures for MANETs (Co-authors: Z. Wang, J. Zhang, Conference: IPCCC);6114
Closed On-Line Bin Packing (Co-authors: E. Asgeirsson, Urtzi Ayesta, Edward G. Coffman Jr, J. Etra, Petar Momcilovic, D. Phillips, V. Vokhshoori, Z. Wang, J. Wolfe, Conference: Acta Cybern.);6113
Validation and enclosure of solutions of linear complementarity problems (Co-authors: Z. Wang, Conference: Computing);6116
Micromachined Polycrystalline Sige-Based Thermopiles for Micropower Generation on Human Body (Co-authors: Z. Wang, V. Leonov, P. Fiorini, C. Van Hoof, Conference: CoRR);6115
Good equidistant codes constructed from certain combinatorial designs (Co-authors: K. Sinha, Z. Wang, D. Wu, Conference: Discrete Mathematics);6118
System development for parallel cellular automata and its applications (Co-authors: C. Hecker, David Roytenberg, Jorg-Rudiger Sack, Z. Wang, Conference: Future Generation Comp. Syst.);6117
The Biomolecular Interaction Network Database and related tools 2005 update (Co-authors: C. Alfarano, C. E. Andrade, K. Anthony, N. Bahroos, M. Bajec, K. Bantoft, Doron Betel, B. Bobechko, K. Boutilier, E. Burgess, K. Buzadzija, R. Cavero, C. D'Abreo, Ian Donaldson, D. Dorairajoo, M. J. Dumontier, M. R. Dumontier, V. Earles, R. Farrall, Howard J. Feldman, E. Garderman, Y. Gong, R. Gonzaga, V. Grytsan, E. Gryz, V. Gu, E. Haldorsen, A. Halupa, R. Haw, A. Hrvojic, L. Hurrell, Ruth Isserlin, F. Jack, F. Juma, A. Khan, T. Kon, S. Konopinsky, V. Le, E. Lee, S. Ling, M. Magidin, J. Moniakis, J. Montojo, S. Moore, B. Muskat, I. Ng, J. P. Paraiso, B. Parker, Greg Pintilie, R. Pirone, John J. Salama, S. Sgro, T. Shan, Y. Shu, J. Siew, D. Skinner, Kevin A. Snyder, R. Stasiuk, D. Strumpf, Brigitte Tuekam, S. Tao, Z. Wang, M. White, R. Willis, Cheryl Wolting, S. Wong, A. Wrong, C. Xin, R. Yao, B. Yates, S. Zhang, K. Zheng, Tony Pawson, B. F. Francis Ouellette, Christopher W. V. Hogue, Conference: Nucleic Acids Research);6120
On Solving the Inverse Scattering Problem with RBF Neural Networks: Noise-Free Case (Co-authors: Z. Wang, Zygmunt Ulanowski, P. H. Kaye, Conference: Neural Computing and Applications);6119
A Java-Based Enterprise System Architecture for Implementing a Continuously Supported and Entirely Web-Based Exercise Solution (Co-authors: Z. Wang, T. Kiryu, Conference: IEEE Transactions on Information Technology in Biomedicine);6122
Guest Editorial Foreword to the Special Issue on Intelligent Computation for Bioinformatics (Co-authors: Z. Wang, X. Liu, Conference: IEEE Transactions on Systems, Man, and Cybernetics, Part C);6121
Non Contact Surface Potential Measurements for Charging Reduction During Manufacturing of Metal-Insulator-Metal Capacitors (Co-authors: Jan Ackaert, Z. Wang, Eddy De Backer, P. Colson, Peter Coppens, Conference: Microelectronics Reliability);6124
Global Asymptotic Stability of Delayed Cellular Neural Networks (Co-authors: H. Zhang, Z. Wang, Conference: IEEE Transactions on Neural Networks);6123
A fixture design system for networked manufacturing (Co-authors: Y. G. Kang, Z. Wang, R. Li, C. Jiang, Conference: Int. J. Computer Integrated Manufacturing);619
Error bounds for complementarity problems with tridiagonal nonlinear functions (Co-authors: Gotz Alefeld, Z. Wang, Conference: Computing);6116
Robust Synchronization of an Array of Coupled Stochastic Discrete-Time Delayed Neural Networks (Co-authors: J. Liang, Z. Wang, Y. Liu, X. Liu, Conference: IEEE Transactions on Neural Networks);6121
Using stereo geometry towards accurate 3D reconstruction (Co-authors: Z. Wang, Boubakeur Boufama, Conference: J. Knowledge Management);6125
A Generalized Expansion Matching Based Feature Extractor (Co-authors: Z. Wang, R. K. Rao, D. Nandy, J. Ben-Arie, N. Jojic, Conference: Proceedings of the 13th International Conference on Pattern Recognition - Volume 2);6127
Power-Aware Test Data Compression for Embedded IP Cores (Co-authors: N. Badereddine, Z. Wang, P. Girard, K. Chakrabarty, S. Pravossoudovitch, C. Landrault, Conference: Proceedings of the 15th Asian Test Symposium);6128
